subject	session	task	run	part	bold	events_expected	events_exists
sub-039	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-movie_run-05_bold.nii.gz	sub-039_ses-01_task-movie_run-05_events.tsv	False
sub-039	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-movie_run-07_bold.nii.gz	sub-039_ses-01_task-movie_run-07_events.tsv	False
sub-039	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-rest_run-01_bold.nii.gz	sub-039_ses-01_task-rest_run-01_events.tsv	False
sub-039	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-control_run-05_bold.nii.gz	sub-039_ses-02_task-control_run-05_events.tsv	False
sub-039	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-control_run-03_bold.nii.gz	sub-039_ses-02_task-control_run-03_events.tsv	False
sub-039	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-rest_run-01_bold.nii.gz	sub-039_ses-02_task-rest_run-01_events.tsv	False
sub-039	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-control_run-01_bold.nii.gz	sub-039_ses-02_task-control_run-01_events.tsv	False
sub-039	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-movie_run-05_bold.nii.gz	sub-039_ses-02_task-movie_run-05_events.tsv	False
sub-039	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-movie_run-07_bold.nii.gz	sub-039_ses-02_task-movie_run-07_events.tsv	False
sub-039	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-movie_run-01_bold.nii.gz	sub-039_ses-02_task-movie_run-01_events.tsv	False
sub-039	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-movie_run-03_bold.nii.gz	sub-039_ses-02_task-movie_run-03_events.tsv	False
sub-044	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-movie_run-01_bold.nii.gz	sub-044_ses-02_task-movie_run-01_events.tsv	False
sub-044	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-movie_run-03_bold.nii.gz	sub-044_ses-02_task-movie_run-03_events.tsv	False
sub-044	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-movie_run-05_bold.nii.gz	sub-044_ses-02_task-movie_run-05_events.tsv	False
sub-044	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-movie_run-07_bold.nii.gz	sub-044_ses-02_task-movie_run-07_events.tsv	False
sub-044	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-rest_run-01_bold.nii.gz	sub-044_ses-02_task-rest_run-01_events.tsv	False
sub-044	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-control_run-01_bold.nii.gz	sub-044_ses-02_task-control_run-01_events.tsv	False
sub-044	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-control_run-03_bold.nii.gz	sub-044_ses-02_task-control_run-03_events.tsv	False
sub-044	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-044/ses-02/func/sub-044_ses-02_task-control_run-05_bold.nii.gz	sub-044_ses-02_task-control_run-05_events.tsv	False
sub-044	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-rest_run-01_bold.nii.gz	sub-044_ses-01_task-rest_run-01_events.tsv	False
sub-044	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-control_run-03_bold.nii.gz	sub-044_ses-01_task-control_run-03_events.tsv	False
sub-044	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-movie_run-05_bold.nii.gz	sub-044_ses-01_task-movie_run-05_events.tsv	False
sub-044	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-movie_run-07_bold.nii.gz	sub-044_ses-01_task-movie_run-07_events.tsv	False
sub-044	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-control_run-01_bold.nii.gz	sub-044_ses-01_task-control_run-01_events.tsv	False
sub-044	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-movie_run-01_bold.nii.gz	sub-044_ses-01_task-movie_run-01_events.tsv	False
sub-044	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-movie_run-03_bold.nii.gz	sub-044_ses-01_task-movie_run-03_events.tsv	False
sub-044	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-044/ses-01/func/sub-044_ses-01_task-control_run-05_bold.nii.gz	sub-044_ses-01_task-control_run-05_events.tsv	False
sub-033	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-movie_run-01_bold.nii.gz	sub-033_ses-01_task-movie_run-01_events.tsv	False
sub-033	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-control_run-01_bold.nii.gz	sub-033_ses-01_task-control_run-01_events.tsv	False
sub-033	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-movie_run-03_bold.nii.gz	sub-033_ses-01_task-movie_run-03_events.tsv	False
sub-033	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-control_run-03_bold.nii.gz	sub-033_ses-01_task-control_run-03_events.tsv	False
sub-033	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-control_run-05_bold.nii.gz	sub-033_ses-01_task-control_run-05_events.tsv	False
sub-033	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-movie_run-05_bold.nii.gz	sub-033_ses-01_task-movie_run-05_events.tsv	False
sub-033	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-movie_run-07_bold.nii.gz	sub-033_ses-01_task-movie_run-07_events.tsv	False
sub-033	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-rest_run-01_bold.nii.gz	sub-033_ses-01_task-rest_run-01_events.tsv	False
sub-012	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-movie_run-05_bold.nii.gz	sub-012_ses-01_task-movie_run-05_events.tsv	False
sub-012	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-movie_run-07_bold.nii.gz	sub-012_ses-01_task-movie_run-07_events.tsv	False
sub-012	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-movie_run-01_bold.nii.gz	sub-012_ses-01_task-movie_run-01_events.tsv	False
sub-012	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-movie_run-03_bold.nii.gz	sub-012_ses-01_task-movie_run-03_events.tsv	False
sub-012	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-control_run-01_bold.nii.gz	sub-012_ses-01_task-control_run-01_events.tsv	False
sub-012	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-control_run-03_bold.nii.gz	sub-012_ses-01_task-control_run-03_events.tsv	False
sub-012	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-rest_run-01_bold.nii.gz	sub-012_ses-01_task-rest_run-01_events.tsv	False
sub-012	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-control_run-05_bold.nii.gz	sub-012_ses-01_task-control_run-05_events.tsv	False
sub-012	ses-01	fmri	03	mag	/home/alexrees/scratch/bids/sub-012/ses-01/func/sub-012_ses-01_task-fmri_run-03_bold.nii.gz	sub-012_ses-01_task-fmri_run-03_events.tsv	False
sub-012	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-movie_run-03_bold.nii.gz	sub-012_ses-02_task-movie_run-03_events.tsv	False
sub-012	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-movie_run-01_bold.nii.gz	sub-012_ses-02_task-movie_run-01_events.tsv	False
sub-012	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-rest_run-01_bold.nii.gz	sub-012_ses-02_task-rest_run-01_events.tsv	False
sub-012	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-movie_run-07_bold.nii.gz	sub-012_ses-02_task-movie_run-07_events.tsv	False
sub-012	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-movie_run-05_bold.nii.gz	sub-012_ses-02_task-movie_run-05_events.tsv	False
sub-012	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-control_run-01_bold.nii.gz	sub-012_ses-02_task-control_run-01_events.tsv	False
sub-012	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-control_run-03_bold.nii.gz	sub-012_ses-02_task-control_run-03_events.tsv	False
sub-012	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-012/ses-02/func/sub-012_ses-02_task-control_run-05_bold.nii.gz	sub-012_ses-02_task-control_run-05_events.tsv	False
sub-065	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-control_run-05_bold.nii.gz	sub-065_ses-01_task-control_run-05_events.tsv	False
sub-065	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-control_run-01_bold.nii.gz	sub-065_ses-01_task-control_run-01_events.tsv	False
sub-065	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-control_run-03_bold.nii.gz	sub-065_ses-01_task-control_run-03_events.tsv	False
sub-065	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-movie_run-07_bold.nii.gz	sub-065_ses-01_task-movie_run-07_events.tsv	False
sub-065	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-movie_run-05_bold.nii.gz	sub-065_ses-01_task-movie_run-05_events.tsv	False
sub-065	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-movie_run-03_bold.nii.gz	sub-065_ses-01_task-movie_run-03_events.tsv	False
sub-065	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-rest_run-01_bold.nii.gz	sub-065_ses-01_task-rest_run-01_events.tsv	False
sub-065	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-movie_run-01_bold.nii.gz	sub-065_ses-01_task-movie_run-01_events.tsv	False
sub-081	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-movie_run-01_bold.nii.gz	sub-081_ses-02_task-movie_run-01_events.tsv	False
sub-081	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-control_run-01_bold.nii.gz	sub-081_ses-02_task-control_run-01_events.tsv	False
sub-081	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-movie_run-03_bold.nii.gz	sub-081_ses-02_task-movie_run-03_events.tsv	False
sub-081	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-control_run-03_bold.nii.gz	sub-081_ses-02_task-control_run-03_events.tsv	False
sub-081	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-control_run-05_bold.nii.gz	sub-081_ses-02_task-control_run-05_events.tsv	False
sub-081	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-movie_run-05_bold.nii.gz	sub-081_ses-02_task-movie_run-05_events.tsv	False
sub-081	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-movie_run-07_bold.nii.gz	sub-081_ses-02_task-movie_run-07_events.tsv	False
sub-081	ses-02	fmri	05	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-fmri_run-05_bold.nii.gz	sub-081_ses-02_task-fmri_run-05_events.tsv	False
sub-081	ses-02	fmri	07	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-fmri_run-07_bold.nii.gz	sub-081_ses-02_task-fmri_run-07_events.tsv	False
sub-081	ses-02	fmri	01	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-fmri_run-01_bold.nii.gz	sub-081_ses-02_task-fmri_run-01_events.tsv	False
sub-081	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-rest_run-01_bold.nii.gz	sub-081_ses-02_task-rest_run-01_events.tsv	False
sub-081	ses-02	fmri	03	mag	/home/alexrees/scratch/bids/sub-081/ses-02/func/sub-081_ses-02_task-fmri_run-03_bold.nii.gz	sub-081_ses-02_task-fmri_run-03_events.tsv	False
sub-081	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-movie_run-05_bold.nii.gz	sub-081_ses-01_task-movie_run-05_events.tsv	False
sub-081	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-movie_run-07_bold.nii.gz	sub-081_ses-01_task-movie_run-07_events.tsv	False
sub-081	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-movie_run-01_bold.nii.gz	sub-081_ses-01_task-movie_run-01_events.tsv	False
sub-081	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-movie_run-03_bold.nii.gz	sub-081_ses-01_task-movie_run-03_events.tsv	False
sub-081	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-control_run-01_bold.nii.gz	sub-081_ses-01_task-control_run-01_events.tsv	False
sub-081	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-control_run-03_bold.nii.gz	sub-081_ses-01_task-control_run-03_events.tsv	False
sub-081	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-control_run-05_bold.nii.gz	sub-081_ses-01_task-control_run-05_events.tsv	False
sub-081	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-081/ses-01/func/sub-081_ses-01_task-rest_run-01_bold.nii.gz	sub-081_ses-01_task-rest_run-01_events.tsv	False
sub-018	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-movie_run-03_bold.nii.gz	sub-018_ses-01_task-movie_run-03_events.tsv	False
sub-018	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-rest_run-01_bold.nii.gz	sub-018_ses-01_task-rest_run-01_events.tsv	False
sub-018	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-control_run-05_bold.nii.gz	sub-018_ses-01_task-control_run-05_events.tsv	False
sub-018	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-movie_run-01_bold.nii.gz	sub-018_ses-01_task-movie_run-01_events.tsv	False
sub-018	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-movie_run-07_bold.nii.gz	sub-018_ses-01_task-movie_run-07_events.tsv	False
sub-018	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-control_run-03_bold.nii.gz	sub-018_ses-01_task-control_run-03_events.tsv	False
sub-018	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-control_run-01_bold.nii.gz	sub-018_ses-01_task-control_run-01_events.tsv	False
sub-018	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-movie_run-05_bold.nii.gz	sub-018_ses-01_task-movie_run-05_events.tsv	False
sub-057	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-control_run-01_bold.nii.gz	sub-057_ses-01_task-control_run-01_events.tsv	False
sub-057	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-movie_run-07_bold.nii.gz	sub-057_ses-01_task-movie_run-07_events.tsv	False
sub-057	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-control_run-03_bold.nii.gz	sub-057_ses-01_task-control_run-03_events.tsv	False
sub-057	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-movie_run-05_bold.nii.gz	sub-057_ses-01_task-movie_run-05_events.tsv	False
sub-057	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-movie_run-03_bold.nii.gz	sub-057_ses-01_task-movie_run-03_events.tsv	False
sub-057	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-control_run-05_bold.nii.gz	sub-057_ses-01_task-control_run-05_events.tsv	False
sub-057	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-movie_run-01_bold.nii.gz	sub-057_ses-01_task-movie_run-01_events.tsv	False
sub-057	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-rest_run-01_bold.nii.gz	sub-057_ses-01_task-rest_run-01_events.tsv	False
sub-057	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-control_run-01_bold.nii.gz	sub-057_ses-02_task-control_run-01_events.tsv	False
sub-057	ses-02	fmri	05	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-fmri_run-05_bold.nii.gz	sub-057_ses-02_task-fmri_run-05_events.tsv	False
sub-057	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-control_run-03_bold.nii.gz	sub-057_ses-02_task-control_run-03_events.tsv	False
sub-057	ses-02	fmri	07	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-fmri_run-07_bold.nii.gz	sub-057_ses-02_task-fmri_run-07_events.tsv	False
sub-057	ses-02	fmri	01	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-fmri_run-01_bold.nii.gz	sub-057_ses-02_task-fmri_run-01_events.tsv	False
sub-057	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-control_run-05_bold.nii.gz	sub-057_ses-02_task-control_run-05_events.tsv	False
sub-057	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-rest_run-01_bold.nii.gz	sub-057_ses-02_task-rest_run-01_events.tsv	False
sub-057	ses-02	fmri	03	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-fmri_run-03_bold.nii.gz	sub-057_ses-02_task-fmri_run-03_events.tsv	False
sub-057	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-movie_run-05_bold.nii.gz	sub-057_ses-02_task-movie_run-05_events.tsv	False
sub-057	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-movie_run-07_bold.nii.gz	sub-057_ses-02_task-movie_run-07_events.tsv	False
sub-057	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-movie_run-01_bold.nii.gz	sub-057_ses-02_task-movie_run-01_events.tsv	False
sub-057	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-057/ses-02/func/sub-057_ses-02_task-movie_run-03_bold.nii.gz	sub-057_ses-02_task-movie_run-03_events.tsv	False
sub-020	ses-01	fmri	05	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-fmri_run-05_bold.nii.gz	sub-020_ses-01_task-fmri_run-05_events.tsv	False
sub-020	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-rest_run-01_bold.nii.gz	sub-020_ses-01_task-rest_run-01_events.tsv	False
sub-020	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-movie_run-03_bold.nii.gz	sub-020_ses-01_task-movie_run-03_events.tsv	False
sub-020	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-control_run-03_bold.nii.gz	sub-020_ses-01_task-control_run-03_events.tsv	False
sub-020	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-movie_run-01_bold.nii.gz	sub-020_ses-01_task-movie_run-01_events.tsv	False
sub-020	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-control_run-01_bold.nii.gz	sub-020_ses-01_task-control_run-01_events.tsv	False
sub-020	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-movie_run-07_bold.nii.gz	sub-020_ses-01_task-movie_run-07_events.tsv	False
sub-020	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-movie_run-05_bold.nii.gz	sub-020_ses-01_task-movie_run-05_events.tsv	False
sub-020	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-020/ses-01/func/sub-020_ses-01_task-control_run-05_bold.nii.gz	sub-020_ses-01_task-control_run-05_events.tsv	False
sub-027	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-movie_run-01_bold.nii.gz	sub-027_ses-01_task-movie_run-01_events.tsv	False
sub-027	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-control_run-01_bold.nii.gz	sub-027_ses-01_task-control_run-01_events.tsv	False
sub-027	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-rest_run-01_bold.nii.gz	sub-027_ses-01_task-rest_run-01_events.tsv	False
sub-027	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-control_run-03_bold.nii.gz	sub-027_ses-01_task-control_run-03_events.tsv	False
sub-027	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-movie_run-03_bold.nii.gz	sub-027_ses-01_task-movie_run-03_events.tsv	False
sub-027	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-movie_run-05_bold.nii.gz	sub-027_ses-01_task-movie_run-05_events.tsv	False
sub-027	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-control_run-05_bold.nii.gz	sub-027_ses-01_task-control_run-05_events.tsv	False
sub-027	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-movie_run-07_bold.nii.gz	sub-027_ses-01_task-movie_run-07_events.tsv	False
sub-027	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-movie_run-03_bold.nii.gz	sub-027_ses-02_task-movie_run-03_events.tsv	False
sub-027	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-control_run-05_bold.nii.gz	sub-027_ses-02_task-control_run-05_events.tsv	False
sub-027	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-movie_run-01_bold.nii.gz	sub-027_ses-02_task-movie_run-01_events.tsv	False
sub-027	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-control_run-01_bold.nii.gz	sub-027_ses-02_task-control_run-01_events.tsv	False
sub-027	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-movie_run-07_bold.nii.gz	sub-027_ses-02_task-movie_run-07_events.tsv	False
sub-027	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-rest_run-01_bold.nii.gz	sub-027_ses-02_task-rest_run-01_events.tsv	False
sub-027	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-control_run-03_bold.nii.gz	sub-027_ses-02_task-control_run-03_events.tsv	False
sub-027	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-movie_run-05_bold.nii.gz	sub-027_ses-02_task-movie_run-05_events.tsv	False
sub-050	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-rest_run-01_bold.nii.gz	sub-050_ses-01_task-rest_run-01_events.tsv	False
sub-050	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-control_run-03_bold.nii.gz	sub-050_ses-01_task-control_run-03_events.tsv	False
sub-050	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-control_run-01_bold.nii.gz	sub-050_ses-01_task-control_run-01_events.tsv	False
sub-050	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-control_run-05_bold.nii.gz	sub-050_ses-01_task-control_run-05_events.tsv	False
sub-050	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-movie_run-07_bold.nii.gz	sub-050_ses-01_task-movie_run-07_events.tsv	False
sub-050	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-movie_run-05_bold.nii.gz	sub-050_ses-01_task-movie_run-05_events.tsv	False
sub-050	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-movie_run-03_bold.nii.gz	sub-050_ses-01_task-movie_run-03_events.tsv	False
