subject	session	run	dest	action	confidence	source	event_count
sub-033	ses-01	05	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-033_ses-01_task-fmri_run-05_events.tsv	25.0
sub-033	ses-01	07	/home/alexrees/scratch/bids/sub-033/ses-01/func/sub-033_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-033_ses-01_task-fmri_run-07_events.tsv	25.0
sub-034	ses-01	01	/home/alexrees/scratch/bids/sub-034/ses-01/func/sub-034_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-01_task-fmri_run-01_events.tsv	25.0
sub-034	ses-01	03	/home/alexrees/scratch/bids/sub-034/ses-01/func/sub-034_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-01_task-fmri_run-03_events.tsv	25.0
sub-034	ses-01	05	/home/alexrees/scratch/bids/sub-034/ses-01/func/sub-034_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-01_task-fmri_run-05_events.tsv	25.0
sub-034	ses-01	07	/home/alexrees/scratch/bids/sub-034/ses-01/func/sub-034_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-01_task-fmri_run-07_events.tsv	25.0
sub-034	ses-02	01	/home/alexrees/scratch/bids/sub-034/ses-02/func/sub-034_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-02_task-fmri_run-01_events.tsv	25.0
sub-034	ses-02	03	/home/alexrees/scratch/bids/sub-034/ses-02/func/sub-034_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-02_task-fmri_run-03_events.tsv	25.0
sub-034	ses-02	05	/home/alexrees/scratch/bids/sub-034/ses-02/func/sub-034_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-02_task-fmri_run-05_events.tsv	25.0
sub-034	ses-02	07	/home/alexrees/scratch/bids/sub-034/ses-02/func/sub-034_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-034_ses-02_task-fmri_run-07_events.tsv	25.0
sub-035	ses-01	01	/home/alexrees/scratch/bids/sub-035/ses-01/func/sub-035_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-01_task-fmri_run-01_events.tsv	25.0
sub-035	ses-01	03	/home/alexrees/scratch/bids/sub-035/ses-01/func/sub-035_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-01_task-fmri_run-03_events.tsv	25.0
sub-035	ses-01	05	/home/alexrees/scratch/bids/sub-035/ses-01/func/sub-035_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-01_task-fmri_run-05_events.tsv	25.0
sub-035	ses-01	07	/home/alexrees/scratch/bids/sub-035/ses-01/func/sub-035_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-01_task-fmri_run-07_events.tsv	25.0
sub-035	ses-02	01	/home/alexrees/scratch/bids/sub-035/ses-02/func/sub-035_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-02_task-fmri_run-01_events.tsv	25.0
sub-035	ses-02	03	/home/alexrees/scratch/bids/sub-035/ses-02/func/sub-035_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-02_task-fmri_run-03_events.tsv	25.0
sub-035	ses-02	05	/home/alexrees/scratch/bids/sub-035/ses-02/func/sub-035_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-02_task-fmri_run-05_events.tsv	25.0
sub-035	ses-02	07	/home/alexrees/scratch/bids/sub-035/ses-02/func/sub-035_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-035_ses-02_task-fmri_run-07_events.tsv	25.0
sub-036	ses-01	01	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-01_task-fmri_run-01_events.tsv	25.0
sub-036	ses-01	03	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-01_task-fmri_run-03_events.tsv	25.0
sub-036	ses-01	05	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-01_task-fmri_run-05_events.tsv	25.0
sub-036	ses-01	07	/home/alexrees/scratch/bids/sub-036/ses-01/func/sub-036_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-01_task-fmri_run-07_events.tsv	25.0
sub-036	ses-02	01	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-02_task-fmri_run-01_events.tsv	25.0
sub-036	ses-02	03	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-02_task-fmri_run-03_events.tsv	25.0
sub-036	ses-02	05	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-02_task-fmri_run-05_events.tsv	25.0
sub-036	ses-02	07	/home/alexrees/scratch/bids/sub-036/ses-02/func/sub-036_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-036_ses-02_task-fmri_run-07_events.tsv	25.0
sub-037	ses-01	01	/home/alexrees/scratch/bids/sub-037/ses-01/func/sub-037_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-037_ses-01_task-fmri_run-01_events.tsv	25.0
sub-037	ses-01	03	/home/alexrees/scratch/bids/sub-037/ses-01/func/sub-037_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-037_ses-01_task-fmri_run-03_events.tsv	25.0
sub-037	ses-01	05	/home/alexrees/scratch/bids/sub-037/ses-01/func/sub-037_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-037_ses-01_task-fmri_run-05_events.tsv	25.0
sub-037	ses-01	07	/home/alexrees/scratch/bids/sub-037/ses-01/func/sub-037_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-037_ses-01_task-fmri_run-07_events.tsv	25.0
sub-038	ses-01	01	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-01_task-fmri_run-01_events.tsv	25.0
sub-038	ses-01	03	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-01_task-fmri_run-03_events.tsv	25.0
sub-038	ses-01	05	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-01_task-fmri_run-05_events.tsv	25.0
sub-038	ses-01	07	/home/alexrees/scratch/bids/sub-038/ses-01/func/sub-038_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-01_task-fmri_run-07_events.tsv	25.0
sub-038	ses-02	03	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-fmri_run-03_events.tsv	SKIP_no_bold	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-02_task-fmri_run-03_events.tsv	
sub-038	ses-02	06	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-fmri_run-06_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-02_task-fmri_run-06_events.tsv	25.0
sub-038	ses-02	08	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-fmri_run-08_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-02_task-fmri_run-08_events.tsv	25.0
sub-038	ses-02	10	/home/alexrees/scratch/bids/sub-038/ses-02/func/sub-038_ses-02_task-fmri_run-10_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-038_ses-02_task-fmri_run-10_events.tsv	25.0
sub-039	ses-01	01	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-01_task-fmri_run-01_events.tsv	25.0
sub-039	ses-01	03	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-01_task-fmri_run-03_events.tsv	25.0
sub-039	ses-01	05	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-01_task-fmri_run-05_events.tsv	25.0
sub-039	ses-01	07	/home/alexrees/scratch/bids/sub-039/ses-01/func/sub-039_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-01_task-fmri_run-07_events.tsv	25.0
sub-039	ses-02	01	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-02_task-fmri_run-01_events.tsv	25.0
sub-039	ses-02	03	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-02_task-fmri_run-03_events.tsv	25.0
sub-039	ses-02	05	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-02_task-fmri_run-05_events.tsv	25.0
sub-039	ses-02	07	/home/alexrees/scratch/bids/sub-039/ses-02/func/sub-039_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-039_ses-02_task-fmri_run-07_events.tsv	25.0
sub-040	ses-01	03	/home/alexrees/scratch/bids/sub-040/ses-01/func/sub-040_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-040_ses-01_task-fmri_run-03_events.tsv	25.0
sub-040	ses-01	05	/home/alexrees/scratch/bids/sub-040/ses-01/func/sub-040_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-040_ses-01_task-fmri_run-05_events.tsv	25.0
sub-040	ses-02	01	/home/alexrees/scratch/bids/sub-040/ses-02/func/sub-040_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-040_ses-02_task-fmri_run-01_events.tsv	25.0
sub-040	ses-02	03	/home/alexrees/scratch/bids/sub-040/ses-02/func/sub-040_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-040_ses-02_task-fmri_run-03_events.tsv	25.0
sub-040	ses-02	05	/home/alexrees/scratch/bids/sub-040/ses-02/func/sub-040_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-040_ses-02_task-fmri_run-05_events.tsv	25.0
sub-040	ses-02	07	/home/alexrees/scratch/bids/sub-040/ses-02/func/sub-040_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-040_ses-02_task-fmri_run-07_events.tsv	25.0
sub-041	ses-01	01	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-01_task-fmri_run-01_events.tsv	25.0
sub-041	ses-01	03	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-01_task-fmri_run-03_events.tsv	25.0
sub-041	ses-01	05	/home/alexrees/scratch/bids/sub-041/ses-01/func/sub-041_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-01_task-fmri_run-05_events.tsv	25.0
sub-041	ses-02	01	/home/alexrees/scratch/bids/sub-041/ses-02/func/sub-041_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-02_task-fmri_run-01_events.tsv	25.0
sub-041	ses-02	03	/home/alexrees/scratch/bids/sub-041/ses-02/func/sub-041_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-02_task-fmri_run-03_events.tsv	25.0
sub-041	ses-02	05	/home/alexrees/scratch/bids/sub-041/ses-02/func/sub-041_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-02_task-fmri_run-05_events.tsv	25.0
sub-041	ses-02	07	/home/alexrees/scratch/bids/sub-041/ses-02/func/sub-041_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-041_ses-02_task-fmri_run-07_events.tsv	25.0
sub-042	ses-01	01	/home/alexrees/scratch/bids/sub-042/ses-01/func/sub-042_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-042_ses-01_task-fmri_run-01_events.tsv	25.0
sub-042	ses-01	03	/home/alexrees/scratch/bids/sub-042/ses-01/func/sub-042_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-042_ses-01_task-fmri_run-03_events.tsv	25.0
sub-042	ses-01	05	/home/alexrees/scratch/bids/sub-042/ses-01/func/sub-042_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-042_ses-01_task-fmri_run-05_events.tsv	25.0
sub-042	ses-01	07	/home/alexrees/scratch/bids/sub-042/ses-01/func/sub-042_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-042_ses-01_task-fmri_run-07_events.tsv	25.0
sub-043	ses-02	02	/home/alexrees/scratch/bids/sub-043/ses-02/func/sub-043_ses-02_task-fmri_run-02_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-043_ses-02_task-fmri_run-02_events.tsv	25.0
sub-043	ses-02	03	/home/alexrees/scratch/bids/sub-043/ses-02/func/sub-043_ses-02_task-fmri_run-03_events.tsv	SKIP_no_bold	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-043_ses-02_task-fmri_run-03_events.tsv	
sub-043	ses-02	04	/home/alexrees/scratch/bids/sub-043/ses-02/func/sub-043_ses-02_task-fmri_run-04_events.tsv	SKIP_no_bold	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-043_ses-02_task-fmri_run-04_events.tsv	
sub-043	ses-02	09	/home/alexrees/scratch/bids/sub-043/ses-02/func/sub-043_ses-02_task-fmri_run-09_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-043_ses-02_task-fmri_run-09_events.tsv	25.0
sub-045	ses-01	01	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-045_ses-01_task-fmri_run-01_events.tsv	25.0
sub-045	ses-01	03	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-045_ses-01_task-fmri_run-03_events.tsv	25.0
sub-045	ses-01	05	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-045_ses-01_task-fmri_run-05_events.tsv	25.0
sub-045	ses-01	07	/home/alexrees/scratch/bids/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-045_ses-01_task-fmri_run-07_events.tsv	25.0
sub-046	ses-01	03	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-01_task-fmri_run-03_events.tsv	25.0
sub-046	ses-01	05	/home/alexrees/scratch/bids/sub-046/ses-01/func/sub-046_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-01_task-fmri_run-05_events.tsv	25.0
sub-046	ses-02	01	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-02_task-fmri_run-01_events.tsv	25.0
sub-046	ses-02	03	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-02_task-fmri_run-03_events.tsv	25.0
sub-046	ses-02	05	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-02_task-fmri_run-05_events.tsv	25.0
sub-046	ses-02	07	/home/alexrees/scratch/bids/sub-046/ses-02/func/sub-046_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-046_ses-02_task-fmri_run-07_events.tsv	25.0
sub-047	ses-02	01	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-047_ses-02_task-fmri_run-01_events.tsv	25.0
sub-047	ses-02	03	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-047_ses-02_task-fmri_run-03_events.tsv	25.0
sub-047	ses-02	05	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-047_ses-02_task-fmri_run-05_events.tsv	25.0
sub-047	ses-02	07	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-047_ses-02_task-fmri_run-07_events.tsv	25.0
sub-048	ses-01	01	/home/alexrees/scratch/bids/sub-048/ses-01/func/sub-048_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-01_task-fmri_run-01_events.tsv	25.0
sub-048	ses-01	03	/home/alexrees/scratch/bids/sub-048/ses-01/func/sub-048_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-01_task-fmri_run-03_events.tsv	25.0
sub-048	ses-01	05	/home/alexrees/scratch/bids/sub-048/ses-01/func/sub-048_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-01_task-fmri_run-05_events.tsv	25.0
sub-048	ses-01	07	/home/alexrees/scratch/bids/sub-048/ses-01/func/sub-048_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-01_task-fmri_run-07_events.tsv	25.0
sub-048	ses-02	01	/home/alexrees/scratch/bids/sub-048/ses-02/func/sub-048_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-02_task-fmri_run-01_events.tsv	25.0
sub-048	ses-02	03	/home/alexrees/scratch/bids/sub-048/ses-02/func/sub-048_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-02_task-fmri_run-03_events.tsv	25.0
sub-048	ses-02	05	/home/alexrees/scratch/bids/sub-048/ses-02/func/sub-048_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-02_task-fmri_run-05_events.tsv	25.0
sub-048	ses-02	07	/home/alexrees/scratch/bids/sub-048/ses-02/func/sub-048_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-048_ses-02_task-fmri_run-07_events.tsv	25.0
sub-049	ses-01	01	/home/alexrees/scratch/bids/sub-049/ses-01/func/sub-049_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-01_task-fmri_run-01_events.tsv	25.0
sub-049	ses-01	03	/home/alexrees/scratch/bids/sub-049/ses-01/func/sub-049_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-01_task-fmri_run-03_events.tsv	25.0
sub-049	ses-01	05	/home/alexrees/scratch/bids/sub-049/ses-01/func/sub-049_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-01_task-fmri_run-05_events.tsv	25.0
sub-049	ses-01	07	/home/alexrees/scratch/bids/sub-049/ses-01/func/sub-049_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-01_task-fmri_run-07_events.tsv	25.0
sub-049	ses-02	01	/home/alexrees/scratch/bids/sub-049/ses-02/func/sub-049_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-02_task-fmri_run-01_events.tsv	25.0
sub-049	ses-02	03	/home/alexrees/scratch/bids/sub-049/ses-02/func/sub-049_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-02_task-fmri_run-03_events.tsv	25.0
sub-049	ses-02	05	/home/alexrees/scratch/bids/sub-049/ses-02/func/sub-049_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-02_task-fmri_run-05_events.tsv	25.0
sub-049	ses-02	07	/home/alexrees/scratch/bids/sub-049/ses-02/func/sub-049_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-049_ses-02_task-fmri_run-07_events.tsv	25.0
sub-050	ses-01	01	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-050_ses-01_task-fmri_run-01_events.tsv	25.0
sub-050	ses-01	03	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-050_ses-01_task-fmri_run-03_events.tsv	25.0
sub-050	ses-01	05	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-050_ses-01_task-fmri_run-05_events.tsv	25.0
sub-050	ses-01	07	/home/alexrees/scratch/bids/sub-050/ses-01/func/sub-050_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-050_ses-01_task-fmri_run-07_events.tsv	25.0
sub-052	ses-01	01	/home/alexrees/scratch/bids/sub-052/ses-01/func/sub-052_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-01_task-fmri_run-01_events.tsv	25.0
sub-052	ses-01	03	/home/alexrees/scratch/bids/sub-052/ses-01/func/sub-052_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-01_task-fmri_run-03_events.tsv	25.0
sub-052	ses-01	05	/home/alexrees/scratch/bids/sub-052/ses-01/func/sub-052_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-01_task-fmri_run-05_events.tsv	25.0
sub-052	ses-01	07	/home/alexrees/scratch/bids/sub-052/ses-01/func/sub-052_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-01_task-fmri_run-07_events.tsv	25.0
