subject	session	physio_file	candidate_bold_run	evidence_source	confidence	reason
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-rest_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-rest_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-control_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-control_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-control_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-rest_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-rest_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-control_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-control_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-control_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-movie_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-02	/lustre07/scratch/alexrees/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-02/func/sub-026_ses-02_task-rest_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-rest_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-rest_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-rest_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-fmri_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-05_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-05 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-movie_run-07_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-movie_run-07 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-rest_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-rest_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-01_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-01 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
sub-026	ses-01	/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.resp	/lustre07/scratch/alexrees/bids/sub-026/ses-01/func/sub-026_ses-01_task-control_run-03_bold.json	/lustre07/scratch/alexrees/metadata/session_mapping.csv	LOW	task-control_run-03 is in the same mapped subject/session only. No explicit PMU-to-run trigger mapping, shared timestamp, or protocol-specific link was found; not usable.
