subject	session	original_file	replacement_file	status
sub-040	ses-02	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.nii.gz	REPLACED
sub-041	ses-01	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-01/anat/sub-041_ses-01_run-01_T1w.nii.gz	REPLACED
sub-041	ses-01	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-01/anat/sub-041_ses-01_run-02_T1w.nii.gz	REPLACED
sub-041	ses-01	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-01/anat/sub-041_ses-01_run-03_T1w.nii.gz	REPLACED
sub-041	ses-02	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-02/anat/sub-041_ses-02_run-01_T1w.nii.gz	REPLACED
sub-041	ses-02	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-02/anat/sub-041_ses-02_run-02_T1w.nii.gz	REPLACED
sub-041	ses-02	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.nii.gz	REPLACED
sub-042	ses-01	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-042/ses-01/anat/sub-042_ses-01_run-01_T1w.nii.gz	REPLACED
sub-042	ses-01	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-042/ses-01/anat/sub-042_ses-01_run-02_T1w.nii.gz	REPLACED
sub-042	ses-01	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.nii.gz	REPLACED
sub-043	ses-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-01_T1w.nii.gz	REPLACED
sub-043	ses-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.nii.gz	REPLACED
sub-043	ses-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-03_T1w.nii.gz	REPLACED
sub-043	ses-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-04_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-04_T1w.nii.gz	REPLACED
sub-043	ses-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-05_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-05_T1w.nii.gz	REPLACED
sub-043	ses-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-06_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-06_T1w.nii.gz	REPLACED
sub-044	ses-01	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-01/anat/sub-044_ses-01_run-01_T1w.nii.gz	REPLACED
sub-044	ses-01	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-01/anat/sub-044_ses-01_run-02_T1w.nii.gz	REPLACED
sub-044	ses-01	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-01/anat/sub-044_ses-01_run-03_T1w.nii.gz	REPLACED
sub-044	ses-02	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-02/anat/sub-044_ses-02_run-01_T1w.nii.gz	REPLACED
sub-044	ses-02	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-02/anat/sub-044_ses-02_run-02_T1w.nii.gz	REPLACED
sub-044	ses-02	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-02/anat/sub-044_ses-02_run-03_T1w.nii.gz	REPLACED
sub-045	ses-01	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-045/ses-01/anat/sub-045_ses-01_run-01_T1w.nii.gz	REPLACED
sub-045	ses-01	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-045/ses-01/anat/sub-045_ses-01_run-02_T1w.nii.gz	REPLACED
sub-046	ses-01	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-01/anat/sub-046_ses-01_run-01_T1w.nii.gz	REPLACED
sub-046	ses-01	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-01/anat/sub-046_ses-01_run-02_T1w.nii.gz	REPLACED
sub-046	ses-01	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-01/anat/sub-046_ses-01_run-03_T1w.nii.gz	REPLACED
sub-046	ses-02	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.nii.gz	REPLACED
sub-046	ses-02	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-02/anat/sub-046_ses-02_run-02_T1w.nii.gz	REPLACED
sub-046	ses-02	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-02/anat/sub-046_ses-02_run-03_T1w.nii.gz	REPLACED
sub-047	ses-01	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-01/anat/sub-047_ses-01_run-01_T1w.nii.gz	REPLACED
sub-047	ses-01	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-01/anat/sub-047_ses-01_run-02_T1w.nii.gz	REPLACED
sub-047	ses-01	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-01/anat/sub-047_ses-01_run-03_T1w.nii.gz	REPLACED
sub-047	ses-02	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-02/anat/sub-047_ses-02_run-01_T1w.nii.gz	REPLACED
sub-047	ses-02	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-02/anat/sub-047_ses-02_run-02_T1w.nii.gz	REPLACED
sub-047	ses-02	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-02/anat/sub-047_ses-02_run-03_T1w.nii.gz	REPLACED
sub-048	ses-01	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.nii.gz	REPLACED
sub-048	ses-01	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-01/anat/sub-048_ses-01_run-02_T1w.nii.gz	REPLACED
sub-048	ses-01	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-01/anat/sub-048_ses-01_run-03_T1w.nii.gz	REPLACED
sub-048	ses-02	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.nii.gz	REPLACED
sub-048	ses-02	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-02/anat/sub-048_ses-02_run-02_T1w.nii.gz	REPLACED
sub-048	ses-02	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-02/anat/sub-048_ses-02_run-03_T1w.nii.gz	REPLACED
sub-049	ses-01	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-049/ses-01/anat/sub-049_ses-01_run-01_T1w.nii.gz	REPLACED
sub-049	ses-01	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-049/ses-01/anat/sub-049_ses-01_run-02_T1w.nii.gz	REPLACED
sub-049	ses-01	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.nii.gz	REPLACED
sub-050	ses-01	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.nii.gz	REPLACED
sub-050	ses-01	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-050/ses-01/anat/sub-050_ses-01_run-02_T1w.nii.gz	REPLACED
sub-050	ses-01	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-050/ses-01/anat/sub-050_ses-01_run-03_T1w.nii.gz	REPLACED
sub-051	ses-01	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-051/ses-01/anat/sub-051_ses-01_run-01_T1w.nii.gz	REPLACED
sub-051	ses-01	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-051/ses-01/anat/sub-051_ses-01_run-02_T1w.nii.gz	REPLACED
sub-051	ses-01	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-051/ses-01/anat/sub-051_ses-01_run-03_T1w.nii.gz	REPLACED
sub-052	ses-01	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-01/anat/sub-052_ses-01_run-01_T1w.nii.gz	REPLACED
sub-052	ses-01	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-01/anat/sub-052_ses-01_run-02_T1w.nii.gz	REPLACED
sub-052	ses-02	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-02/anat/sub-052_ses-02_run-01_T1w.nii.gz	REPLACED
sub-052	ses-02	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-02/anat/sub-052_ses-02_run-02_T1w.nii.gz	REPLACED
sub-052	ses-02	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-02/anat/sub-052_ses-02_run-03_T1w.nii.gz	REPLACED
sub-053	ses-01	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-053/ses-01/anat/sub-053_ses-01_run-01_T1w.nii.gz	REPLACED
sub-053	ses-01	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-053/ses-01/anat/sub-053_ses-01_run-02_T1w.nii.gz	REPLACED
sub-053	ses-01	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.nii.gz	REPLACED
sub-054	ses-01	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.nii.gz	REPLACED
sub-054	ses-01	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-01/anat/sub-054_ses-01_run-02_T1w.nii.gz	REPLACED
sub-054	ses-02	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-01_T1w.nii.gz	REPLACED
sub-054	ses-02	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-02_T1w.nii.gz	REPLACED
sub-054	ses-02	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-03_T1w.nii.gz	REPLACED
sub-056	ses-01	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-056/ses-01/anat/sub-056_ses-01_run-01_T1w.nii.gz	REPLACED
sub-056	ses-01	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-056/ses-01/anat/sub-056_ses-01_run-02_T1w.nii.gz	REPLACED
sub-057	ses-01	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-057/ses-01/anat/sub-057_ses-01_run-01_T1w.nii.gz	REPLACED
sub-057	ses-01	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-057/ses-01/anat/sub-057_ses-01_run-02_T1w.nii.gz	REPLACED
sub-057	ses-01	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-057/ses-01/anat/sub-057_ses-01_run-03_T1w.nii.gz	REPLACED
sub-058	ses-01	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-058/ses-01/anat/sub-058_ses-01_run-01_T1w.nii.gz	REPLACED
sub-058	ses-01	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-058/ses-01/anat/sub-058_ses-01_run-02_T1w.nii.gz	REPLACED
sub-058	ses-01	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-058/ses-01/anat/sub-058_ses-01_run-03_T1w.nii.gz	REPLACED
sub-059	ses-01	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.nii.gz	REPLACED
sub-059	ses-01	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-059/ses-01/anat/sub-059_ses-01_run-02_T1w.nii.gz	REPLACED
sub-059	ses-01	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-059/ses-01/anat/sub-059_ses-01_run-03_T1w.nii.gz	REPLACED
sub-060	ses-01	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.nii.gz	REPLACED
sub-060	ses-01	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-060/ses-01/anat/sub-060_ses-01_run-02_T1w.nii.gz	REPLACED
sub-060	ses-01	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-060/ses-01/anat/sub-060_ses-01_run-03_T1w.nii.gz	REPLACED
sub-061	ses-01	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-061/ses-01/anat/sub-061_ses-01_run-01_T1w.nii.gz	REPLACED
sub-061	ses-01	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-061/ses-01/anat/sub-061_ses-01_run-02_T1w.nii.gz	REPLACED
sub-062	ses-01	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-01_T1w.nii.gz	REPLACED
sub-062	ses-01	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-02_T1w.nii.gz	REPLACED
sub-062	ses-01	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-03_T1w.nii.gz	REPLACED
sub-063	ses-01	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-063/ses-01/anat/sub-063_ses-01_run-01_T1w.nii.gz	REPLACED
sub-063	ses-01	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-063/ses-01/anat/sub-063_ses-01_run-02_T1w.nii.gz	REPLACED
sub-064	ses-01	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-064/ses-01/anat/sub-064_ses-01_run-01_T1w.nii.gz	REPLACED
sub-064	ses-01	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-064/ses-01/anat/sub-064_ses-01_run-02_T1w.nii.gz	REPLACED
sub-064	ses-01	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-064/ses-01/anat/sub-064_ses-01_run-03_T1w.nii.gz	REPLACED
sub-065	ses-01	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-065/ses-01/anat/sub-065_ses-01_run-01_T1w.nii.gz	REPLACED
sub-065	ses-01	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-065/ses-01/anat/sub-065_ses-01_run-02_T1w.nii.gz	REPLACED
sub-065	ses-01	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-065/ses-01/anat/sub-065_ses-01_run-03_T1w.nii.gz	REPLACED
sub-066	ses-01	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-066/ses-01/anat/sub-066_ses-01_run-01_T1w.nii.gz	REPLACED
sub-066	ses-01	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-066/ses-01/anat/sub-066_ses-01_run-02_T1w.nii.gz	REPLACED
sub-066	ses-01	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-066/ses-01/anat/sub-066_ses-01_run-03_T1w.nii.gz	REPLACED
sub-067	ses-01	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-067/ses-01/anat/sub-067_ses-01_run-01_T1w.nii.gz	REPLACED
sub-067	ses-01	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-067/ses-01/anat/sub-067_ses-01_run-02_T1w.nii.gz	REPLACED
sub-067	ses-01	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-067/ses-01/anat/sub-067_ses-01_run-03_T1w.nii.gz	REPLACED
sub-068	ses-01	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.nii.gz	REPLACED
sub-068	ses-01	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-068/ses-01/anat/sub-068_ses-01_run-02_T1w.nii.gz	REPLACED
sub-068	ses-01	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-068/ses-01/anat/sub-068_ses-01_run-03_T1w.nii.gz	REPLACED
sub-069	ses-01	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.nii.gz	REPLACED
sub-069	ses-01	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-069/ses-01/anat/sub-069_ses-01_run-02_T1w.nii.gz	REPLACED
sub-069	ses-01	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-069/ses-01/anat/sub-069_ses-01_run-03_T1w.nii.gz	REPLACED
sub-070	ses-01	/lustre07/scratch/alexrees/bids/sub-070/ses-01/anat/sub-070_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-070/ses-01/anat/sub-070_ses-01_run-01_T1w.nii.gz	REPLACED
sub-070	ses-01	/lustre07/scratch/alexrees/bids/sub-070/ses-01/anat/sub-070_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-070/ses-01/anat/sub-070_ses-01_run-02_T1w.nii.gz	REPLACED
